,additional_underlyings,cfi,contract_type,correction,exercise_style,expiration_date,primary_exchange,shares_per_contract,strike_price,ticker,underlying_ticker,maturity,volume,price,daysFromLastTrade
0,,OPASPS,put,,american,2025-01-17,BATO,100,275,O:AAPL250117P00275000,AAPL,1.8136986301369864,3180,0.5475,19442
0,,OPASPS,put,,american,2025-01-17,BATO,100,280,O:AAPL250117P00280000,AAPL,1.8136986301369864,3180,0.5475,19442
0,,OPASPS,put,,american,2025-01-17,BATO,100,285,O:AAPL250117P00285000,AAPL,1.8136986301369864,3180,0.5475,19442
0,,OPASPS,put,,american,2025-01-17,BATO,100,290,O:AAPL250117P00290000,AAPL,1.8136986301369864,3180,0.5475,19442
0,,OPASPS,put,,american,2025-01-17,BATO,100,300,O:AAPL250117P00300000,AAPL,1.8136986301369864,3180,0.5475,19442
0,,OPASPS,put,,american,2025-01-17,BATO,100,310,O:AAPL250117P00310000,AAPL,1.8136986301369864,3180,0.5475,19442
0,,OPASPS,put,,american,2025-06-20,BATO,100,50,O:AAPL250620P00050000,AAPL,2.2356164383561645,3180,0.5475,19442
0,,OPASPS,put,,american,2025-06-20,BATO,100,55,O:AAPL250620P00055000,AAPL,2.2356164383561645,3180,0.5475,19442
0,,OPASPS,put,,american,2025-06-20,BATO,100,60,O:AAPL250620P00060000,AAPL,2.2356164383561645,3180,0.5475,19442
0,,OPASPS,put,,american,2025-06-20,BATO,100,65,O:AAPL250620P00065000,AAPL,2.2356164383561645,3180,0.5475,19442
0,,OPASPS,put,,american,2025-06-20,BATO,100,70,O:AAPL250620P00070000,AAPL,2.2356164383561645,3180,0.5475,19442
0,,OPASPS,put,,american,2025-06-20,BATO,100,75,O:AAPL250620P00075000,AAPL,2.2356164383561645,3180,0.5475,19442
0,,OPASPS,put,,american,2025-06-20,BATO,100,80,O:AAPL250620P00080000,AAPL,2.2356164383561645,3180,0.5475,19442
0,,OPASPS,put,,american,2025-06-20,BATO,100,85,O:AAPL250620P00085000,AAPL,2.2356164383561645,3180,0.5475,19442
0,,OPASPS,put,,american,2025-06-20,BATO,100,90,O:AAPL250620P00090000,AAPL,2.2356164383561645,3180,0.5475,19442
0,,OPASPS,put,,american,2025-06-20,BATO,100,95,O:AAPL250620P00095000,AAPL,2.2356164383561645,3180,0.5475,19442
0,,OPASPS,put,,american,2025-06-20,BATO,100,100,O:AAPL250620P00100000,AAPL,2.2356164383561645,3180,0.5475,19442
0,,OPASPS,put,,american,2025-06-20,BATO,100,105,O:AAPL250620P00105000,AAPL,2.2356164383561645,3180,0.5475,19442
0,,OPASPS,put,,american,2025-06-20,BATO,100,110,O:AAPL250620P00110000,AAPL,2.2356164383561645,3180,0.5475,19442
0,,OPASPS,put,,american,2025-06-20,BATO,100,115,O:AAPL250620P00115000,AAPL,2.2356164383561645,3180,0.5475,19442
0,,OPASPS,put,,american,2025-06-20,BATO,100,120,O:AAPL250620P00120000,AAPL,2.2356164383561645,3180,0.5475,19442
0,,OPASPS,put,,american,2025-06-20,BATO,100,125,O:AAPL250620P00125000,AAPL,2.2356164383561645,3180,0.5475,19442
0,,OPASPS,put,,american,2025-06-20,BATO,100,130,O:AAPL250620P00130000,AAPL,2.2356164383561645,3180,0.5475,19442
0,,OPASPS,put,,american,2025-06-20,BATO,100,135,O:AAPL250620P00135000,AAPL,2.2356164383561645,3180,0.5475,19442
0,,OPASPS,put,,american,2025-06-20,BATO,100,140,O:AAPL250620P00140000,AAPL,2.2356164383561645,3180,0.5475,19442
0,,OPASPS,put,,american,2025-06-20,BATO,100,145,O:AAPL250620P00145000,AAPL,2.2356164383561645,3180,0.5475,19442
0,,OPASPS,put,,american,2025-06-20,BATO,100,150,O:AAPL250620P00150000,AAPL,2.2356164383561645,3180,0.5475,19442
0,,OPASPS,put,,american,2025-06-20,BATO,100,155,O:AAPL250620P00155000,AAPL,2.2356164383561645,3180,0.5475,19442
0,,OPASPS,put,,american,2025-06-20,BATO,100,160,O:AAPL250620P00160000,AAPL,2.2356164383561645,3180,0.5475,19442
0,,OPASPS,put,,american,2025-06-20,BATO,100,165,O:AAPL250620P00165000,AAPL,2.2356164383561645,3180,0.5475,19442
0,,OPASPS,put,,american,2025-06-20,BATO,100,170,O:AAPL250620P00170000,AAPL,2.2356164383561645,3180,0.5475,19442
0,,OPASPS,put,,american,2025-06-20,BATO,100,175,O:AAPL250620P00175000,AAPL,2.2356164383561645,3180,0.5475,19442
0,,OPASPS,put,,american,2025-06-20,BATO,100,180,O:AAPL250620P00180000,AAPL,2.2356164383561645,3180,0.5475,19442
0,,OPASPS,put,,american,2025-06-20,BATO,100,185,O:AAPL250620P00185000,AAPL,2.2356164383561645,3180,0.5475,19442
0,,OPASPS,put,,american,2025-06-20,BATO,100,190,O:AAPL250620P00190000,AAPL,2.2356164383561645,3180,0.5475,19442
0,,OPASPS,put,,american,2025-06-20,BATO,100,195,O:AAPL250620P00195000,AAPL,2.2356164383561645,3180,0.5475,19442
0,,OPASPS,put,,american,2025-06-20,BATO,100,200,O:AAPL250620P00200000,AAPL,2.2356164383561645,3180,0.5475,19442
0,,OPASPS,put,,american,2025-06-20,BATO,100,205,O:AAPL250620P00205000,AAPL,2.2356164383561645,3180,0.5475,19442
0,,OPASPS,put,,american,2025-06-20,BATO,100,210,O:AAPL250620P00210000,AAPL,2.2356164383561645,3180,0.5475,19442
0,,OPASPS,put,,american,2025-06-20,BATO,100,215,O:AAPL250620P00215000,AAPL,2.2356164383561645,3180,0.5475,19442
0,,OPASPS,put,,american,2025-06-20,BATO,100,220,O:AAPL250620P00220000,AAPL,2.2356164383561645,3180,0.5475,19442
0,,OPASPS,put,,american,2025-06-20,BATO,100,225,O:AAPL250620P00225000,AAPL,2.2356164383561645,3180,0.5475,19442
0,,OPASPS,put,,american,2025-06-20,BATO,100,230,O:AAPL250620P00230000,AAPL,2.2356164383561645,3180,0.5475,19442
0,,OPASPS,put,,american,2025-06-20,BATO,100,235,O:AAPL250620P00235000,AAPL,2.2356164383561645,3180,0.5475,19442
0,,OPASPS,put,,american,2025-06-20,BATO,100,240,O:AAPL250620P00240000,AAPL,2.2356164383561645,3180,0.5475,19442
0,,OPASPS,put,,american,2025-06-20,BATO,100,245,O:AAPL250620P00245000,AAPL,2.2356164383561645,3180,0.5475,19442
0,,OPASPS,put,,american,2025-06-20,BATO,100,250,O:AAPL250620P00250000,AAPL,2.2356164383561645,3180,0.5475,19442
0,,OPASPS,put,,american,2025-06-20,BATO,100,260,O:AAPL250620P00260000,AAPL,2.2356164383561645,3180,0.5475,19442
0,,OPASPS,put,,american,2025-06-20,BATO,100,270,O:AAPL250620P00270000,AAPL,2.2356164383561645,3180,0.5475,19442
0,,OPASPS,put,,american,2025-06-20,BATO,100,280,O:AAPL250620P00280000,AAPL,2.2356164383561645,3180,0.5475,19442
0,,OPASPS,put,,american,2025-06-20,BATO,100,290,O:AAPL250620P00290000,AAPL,2.2356164383561645,3180,0.5475,19442
0,,OPASPS,put,,american,2025-06-20,BATO,100,300,O:AAPL250620P00300000,AAPL,2.2356164383561645,3180,0.5475,19442
0,,OPASPS,put,,american,2025-06-20,BATO,100,310,O:AAPL250620P00310000,AAPL,2.2356164383561645,3180,0.5475,19442
0,,OPASPS,put,,american,2025-12-19,BATO,100,50,O:AAPL251219P00050000,AAPL,2.734246575342466,3180,0.5475,19442
0,,OPASPS,put,,american,2025-12-19,BATO,100,55,O:AAPL251219P00055000,AAPL,2.734246575342466,3180,0.5475,19442
0,,OPASPS,put,,american,2025-12-19,BATO,100,60,O:AAPL251219P00060000,AAPL,2.734246575342466,3180,0.5475,19442
0,,OPASPS,put,,american,2025-12-19,BATO,100,65,O:AAPL251219P00065000,AAPL,2.734246575342466,3180,0.5475,19442
0,,OPASPS,put,,american,2025-12-19,BATO,100,70,O:AAPL251219P00070000,AAPL,2.734246575342466,3180,0.5475,19442
0,,OPASPS,put,,american,2025-12-19,BATO,100,75,O:AAPL251219P00075000,AAPL,2.734246575342466,3180,0.5475,19442
0,,OPASPS,put,,american,2025-12-19,BATO,100,80,O:AAPL251219P00080000,AAPL,2.734246575342466,3180,0.5475,19442
0,,OPASPS,put,,american,2025-12-19,BATO,100,85,O:AAPL251219P00085000,AAPL,2.734246575342466,3180,0.5475,19442
0,,OPASPS,put,,american,2025-12-19,BATO,100,90,O:AAPL251219P00090000,AAPL,2.734246575342466,3180,0.5475,19442
0,,OPASPS,put,,american,2025-12-19,BATO,100,95,O:AAPL251219P00095000,AAPL,2.734246575342466,3180,0.5475,19442
0,,OPASPS,put,,american,2025-12-19,BATO,100,100,O:AAPL251219P00100000,AAPL,2.734246575342466,3180,0.5475,19442
0,,OPASPS,put,,american,2025-12-19,BATO,100,105,O:AAPL251219P00105000,AAPL,2.734246575342466,3180,0.5475,19442
0,,OPASPS,put,,american,2025-12-19,BATO,100,110,O:AAPL251219P00110000,AAPL,2.734246575342466,3180,0.5475,19442
0,,OPASPS,put,,american,2025-12-19,BATO,100,115,O:AAPL251219P00115000,AAPL,2.734246575342466,3180,0.5475,19442
0,,OPASPS,put,,american,2025-12-19,BATO,100,120,O:AAPL251219P00120000,AAPL,2.734246575342466,3180,0.5475,19442
0,,OPASPS,put,,american,2025-12-19,BATO,100,125,O:AAPL251219P00125000,AAPL,2.734246575342466,3180,0.5475,19442
0,,OPASPS,put,,american,2025-12-19,BATO,100,130,O:AAPL251219P00130000,AAPL,2.734246575342466,3180,0.5475,19442
0,,OPASPS,put,,american,2025-12-19,BATO,100,135,O:AAPL251219P00135000,AAPL,2.734246575342466,3180,0.5475,19442
0,,OPASPS,put,,american,2025-12-19,BATO,100,140,O:AAPL251219P00140000,AAPL,2.734246575342466,3180,0.5475,19442
0,,OPASPS,put,,american,2025-12-19,BATO,100,145,O:AAPL251219P00145000,AAPL,2.734246575342466,3180,0.5475,19442
0,,OPASPS,put,,american,2025-12-19,BATO,100,150,O:AAPL251219P00150000,AAPL,2.734246575342466,3180,0.5475,19442
0,,OPASPS,put,,american,2025-12-19,BATO,100,155,O:AAPL251219P00155000,AAPL,2.734246575342466,3180,0.5475,19442
0,,OPASPS,put,,american,2025-12-19,BATO,100,160,O:AAPL251219P00160000,AAPL,2.734246575342466,3180,0.5475,19442
0,,OPASPS,put,,american,2025-12-19,BATO,100,165,O:AAPL251219P00165000,AAPL,2.734246575342466,3180,0.5475,19442
0,,OPASPS,put,,american,2025-12-19,BATO,100,170,O:AAPL251219P00170000,AAPL,2.734246575342466,3180,0.5475,19442
0,,OPASPS,put,,american,2025-12-19,BATO,100,175,O:AAPL251219P00175000,AAPL,2.734246575342466,3180,0.5475,19442
0,,OPASPS,put,,american,2025-12-19,BATO,100,180,O:AAPL251219P00180000,AAPL,2.734246575342466,3180,0.5475,19442
0,,OPASPS,put,,american,2025-12-19,BATO,100,185,O:AAPL251219P00185000,AAPL,2.734246575342466,3180,0.5475,19442
0,,OPASPS,put,,american,2025-12-19,BATO,100,190,O:AAPL251219P00190000,AAPL,2.734246575342466,3180,0.5475,19442
0,,OPASPS,put,,american,2025-12-19,BATO,100,195,O:AAPL251219P00195000,AAPL,2.734246575342466,3180,0.5475,19442
0,,OPASPS,put,,american,2025-12-19,BATO,100,200,O:AAPL251219P00200000,AAPL,2.734246575342466,3180,0.5475,19442
0,,OPASPS,put,,american,2025-12-19,BATO,100,205,O:AAPL251219P00205000,AAPL,2.734246575342466,3180,0.5475,19442
0,,OPASPS,put,,american,2025-12-19,BATO,100,210,O:AAPL251219P00210000,AAPL,2.734246575342466,3180,0.5475,19442
0,,OPASPS,put,,american,2025-12-19,BATO,100,215,O:AAPL251219P00215000,AAPL,2.734246575342466,3180,0.5475,19442
0,,OPASPS,put,,american,2025-12-19,BATO,100,220,O:AAPL251219P00220000,AAPL,2.734246575342466,3180,0.5475,19442
0,,OPASPS,put,,american,2025-12-19,BATO,100,225,O:AAPL251219P00225000,AAPL,2.734246575342466,3180,0.5475,19442
0,,OPASPS,put,,american,2025-12-19,BATO,100,230,O:AAPL251219P00230000,AAPL,2.734246575342466,3180,0.5475,19442
0,,OPASPS,put,,american,2025-12-19,BATO,100,235,O:AAPL251219P00235000,AAPL,2.734246575342466,3180,0.5475,19442
0,,OPASPS,put,,american,2025-12-19,BATO,100,240,O:AAPL251219P00240000,AAPL,2.734246575342466,3180,0.5475,19442
0,,OPASPS,put,,american,2025-12-19,BATO,100,245,O:AAPL251219P00245000,AAPL,2.734246575342466,3180,0.5475,19442
0,,OPASPS,put,,american,2025-12-19,BATO,100,250,O:AAPL251219P00250000,AAPL,2.734246575342466,3180,0.5475,19442
0,,OPASPS,put,,american,2025-12-19,BATO,100,260,O:AAPL251219P00260000,AAPL,2.734246575342466,3180,0.5475,19442
0,,OPASPS,put,,american,2025-12-19,BATO,100,270,O:AAPL251219P00270000,AAPL,2.734246575342466,3180,0.5475,19442
0,,OPASPS,put,,american,2025-12-19,BATO,100,280,O:AAPL251219P00280000,AAPL,2.734246575342466,3180,0.5475,19442
0,,OPASPS,put,,american,2025-12-19,BATO,100,290,O:AAPL251219P00290000,AAPL,2.734246575342466,3180,0.5475,19442
0,,OPASPS,put,,american,2025-12-19,BATO,100,300,O:AAPL251219P00300000,AAPL,2.734246575342466,3180,0.5475,19442
0,,OPASPS,put,,american,2025-12-19,BATO,100,310,O:AAPL251219P00310000,AAPL,2.734246575342466,3180,0.5475,19442
